,__run,_params,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0,1.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.4358974358974359,0.4094870607604054,0.38471177944862156,0.5141933781822978,78.0,0.42957239892723764,0.4908424908424908,0.4358974358974359,78.0
1,2.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.358974358974359,0.3413403119868637,0.3516666666666667,0.46532581453634086,78.0,0.33154498757947043,0.46367521367521375,0.358974358974359,78.0
2,3.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.4358974358974359,0.44665940450254177,0.43617724867724866,0.5352605369633233,78.0,0.44717156481862363,0.5426587301587302,0.4358974358974359,78.0
3,4.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.3333333333333333,0.4014619883040936,0.4691729323308271,0.4774979243775072,78.0,0.324002849002849,0.5839743589743589,0.3333333333333333,78.0
4,5.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.46153846153846156,0.4629834884145229,0.47208994708994706,0.5342973446688616,78.0,0.4725411561618459,0.6084554334554335,0.46153846153846156,78.0
5,6.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.28205128205128205,0.3272967772967773,0.33095813204508856,0.3949547070290104,78.0,0.2352536352536353,0.3299981419546637,0.28205128205128205,78.0
6,7.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.3974358974358974,0.3942002442002442,0.48699397071490097,0.4311899028617295,78.0,0.395205222128299,0.679745577419996,0.3974358974358974,78.0
7,8.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 2, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.34615384615384615,0.4010566188197767,0.4887888418079096,0.44554953560371513,78.0,0.2698850856745594,0.41389613211647114,0.34615384615384615,78.0
8,9.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5512820512820513,0.4818688730453436,0.444421101774043,0.6209936606221436,78.0,0.5085381239227393,0.5112891737891737,0.5512820512820513,78.0
9,10.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.5545863493231914,0.46616680590364806,0.7739181286549708,78.0,0.4329657521965214,0.3972476597476597,0.5128205128205128,78.0
10,11.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.5094042958493086,0.4827030812324929,0.627914075847057,78.0,0.5557794927360146,0.6011294261294261,0.5769230769230769,78.0
11,12.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5,0.5553002553002553,0.4838235294117647,0.7609975920192638,78.0,0.445564264795034,0.4590560583207642,0.5,78.0
12,13.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.5350220470963505,0.518452380952381,0.6185897269124369,78.0,0.601941138783244,0.6462377899877899,0.6025641025641025,78.0
13,14.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5384615384615384,0.6130218855218855,0.5817042606516292,0.7441761265909873,78.0,0.5156193343693344,0.5396986054880792,0.5384615384615384,78.0
14,15.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.555670942619472,0.5580357142857143,0.6363012310187233,78.0,0.5740335916806506,0.6404151404151404,0.5897435897435898,78.0
15,16.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 3, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5512820512820513,0.6771139971139971,0.6967836257309942,0.7309253525971792,78.0,0.5151071151071152,0.5820062977957715,0.5512820512820513,78.0
16,17.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.5194602527935861,0.4774470899470899,0.6388749651907547,78.0,0.5424671578517734,0.548458485958486,0.5769230769230769,78.0
17,18.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5,0.5180210627579048,0.5138611485979907,0.7111730306157551,78.0,0.44224849224849233,0.6092483015559939,0.5,78.0
18,19.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.5563067396400729,0.5410052910052909,0.645410912903173,78.0,0.5978583478583479,0.6702075702075702,0.6025641025641025,78.0
19,20.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.5612918660287083,0.5379352226720648,0.7150945992432061,78.0,0.4698801198801198,0.5159434582511506,0.5128205128205128,78.0
20,21.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.6139274162600734,0.5920168067226891,0.6930154104985649,78.0,0.6408671270740236,0.6868131868131868,0.6410256410256411,78.0
21,22.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.5745871412538079,0.5412393162393163,0.7159201926384589,78.0,0.4861669195002528,0.5051528599605523,0.5128205128205128,78.0
22,23.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6666666666666666,0.6446017003292546,0.6474789915966386,0.6836910615639444,78.0,0.671526037315511,0.7259157509157509,0.6666666666666666,78.0
23,24.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 4, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.6387129845953374,0.61,0.7433711730306157,78.0,0.5717067816615329,0.5702991452991453,0.6025641025641025,78.0
24,25.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.48203533203533205,0.44861111111111107,0.5983987747145643,78.0,0.5506110083033159,0.550534188034188,0.5897435897435898,78.0
25,26.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.4740413582518846,0.49148629148629147,0.6315239078087376,78.0,0.4507584932686147,0.6177267177267177,0.5128205128205128,78.0
26,27.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.5119998522172434,0.4983245149911816,0.6049347224269825,78.0,0.60290457129922,0.6784086284086284,0.6153846153846154,78.0
27,28.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5256410256410257,0.4816766858872122,0.47047619047619044,0.6354454764361885,78.0,0.47078917483775784,0.5455433455433455,0.5256410256410257,78.0
28,29.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6538461538461539,0.5635234929352576,0.5447945845004669,0.650899740701234,78.0,0.6526102910718296,0.7072547822547822,0.6538461538461539,78.0
29,30.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5256410256410257,0.5123792323792323,0.49230769230769234,0.6362710698314413,78.0,0.48723866416174116,0.5032873109796185,0.5256410256410257,78.0
30,31.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.5730912061794414,0.5770308123249299,0.6387577941393277,78.0,0.647304316054316,0.696886446886447,0.6410256410256411,78.0
31,32.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 5, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.5309404859404859,0.5053539053539053,0.6480357757137942,78.0,0.5269795144795145,0.5286679132832978,0.5641025641025641,78.0
32,33.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.4688688688688689,0.43762025012025013,0.5872876636034531,78.0,0.5464079464079463,0.5515179265179265,0.5769230769230769,78.0
33,34.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.5135922635922636,0.5231835902888534,0.6946818025455795,78.0,0.45178186524340364,0.6292590207063891,0.5128205128205128,78.0
34,35.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.4826369848108978,0.47872574955908287,0.5898553573476174,78.0,0.581915192784758,0.6960724460724459,0.5897435897435898,78.0
35,36.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5256410256410257,0.5434498134498135,0.5355068226120857,0.6986033711730305,78.0,0.47608605108605107,0.5634859049332733,0.5256410256410257,78.0
36,37.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.5347528858782055,0.5142390289449112,0.6314731465341554,78.0,0.6131972440668093,0.66508954008954,0.6153846153846154,78.0
37,38.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5256410256410257,0.5738129020737717,0.5572089947089948,0.6994289645682834,78.0,0.49107734517433516,0.5215074277574276,0.5256410256410257,78.0
38,39.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.5679950768186062,0.5803921568627451,0.6304532958694314,78.0,0.6547295297295297,0.7102564102564103,0.6410256410256411,78.0
39,40.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': 6, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.5929649435531789,0.5725423160717277,0.7111936704506365,78.0,0.5342017459664519,0.5590027200886929,0.5641025641025641,78.0
40,41.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.4783482783482784,0.44999999999999996,0.591255917571707,78.0,0.5631642670104208,0.5688034188034188,0.5897435897435898,78.0
41,42.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.518510391269012,0.528968253968254,0.6946818025455795,78.0,0.45611754146236894,0.6412545787545787,0.5128205128205128,78.0
42,43.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.49662538136222345,0.5127104377104377,0.5977918652841253,78.0,0.6136438683807105,0.7959790209790208,0.6153846153846154,78.0
43,44.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5256410256410257,0.5496215023801231,0.5424603174603174,0.6986033711730305,78.0,0.4809038662486937,0.5759310134310134,0.5256410256410257,78.0
44,45.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6282051282051282,0.5461998361998361,0.5318627450980392,0.6356748272064244,78.0,0.6316915516915517,0.6858974358974359,0.6282051282051282,78.0
45,46.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5256410256410257,0.5817894523776876,0.5663446054750403,0.6994289645682834,78.0,0.49619573488351765,0.5360151121020686,0.5256410256410257,78.0
46,47.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.5658664026620466,0.5734360410830999,0.6311947689292435,78.0,0.657947838873505,0.7112840862840862,0.6410256410256411,78.0
47,48.0,"{'filter_meta': None, 'gram': 1, 'max_doc_depth': None, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.6018382924265278,0.5795482295482296,0.7111936704506365,78.0,0.5340702535272671,0.5589015685169532,0.5641025641025641,78.0
48,49.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.4230769230769231,0.37619376196226295,0.3572619047619048,0.47848370927318296,78.0,0.41627295327485075,0.49346764346764344,0.4230769230769231,78.0
49,50.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.32051282051282054,0.3172519841269842,0.28501831501831504,0.4353258145363409,78.0,0.28938492063492066,0.3526533295764065,0.32051282051282054,78.0
50,51.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.4358974358974359,0.42681636887918717,0.4344875346260388,0.4993326970677467,78.0,0.448892893247732,0.5684547908232118,0.4358974358974359,78.0
51,52.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.3333333333333333,0.39401552008363155,0.41124871001031993,0.4626372432629562,78.0,0.3094216894216894,0.4978632478632478,0.3333333333333333,78.0
52,53.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.4358974358974359,0.43478696741854633,0.4866028708133971,0.4854496923423109,78.0,0.44539682539682546,0.6881118881118881,0.4358974358974359,78.0
53,54.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.2948717948717949,0.3246779388083736,0.3336894586894587,0.3659614723082215,78.0,0.2485228539576366,0.3142176199868507,0.2948717948717949,78.0
54,55.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.41025641025641024,0.46152113019120694,0.653921568627451,0.46074268716774636,78.0,0.3913746881138186,0.7690170940170941,0.41025641025641024,78.0
55,56.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 2, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.34615384615384615,0.3872454705788039,0.46354166666666663,0.39040247678018575,78.0,0.259818370929482,0.37713675213675213,0.34615384615384615,78.0
56,57.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5512820512820513,0.5125317502510485,0.4831209969367864,0.6309384572542468,78.0,0.5130651999073051,0.5287240537240537,0.5512820512820513,78.0
57,58.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5512820512820513,0.5719444846089583,0.5386840062111802,0.7078431372549019,78.0,0.4771935591773649,0.5153593990550512,0.5512820512820513,78.0
58,59.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.5691856646965006,0.5515258735072976,0.6784331069889256,78.0,0.5723581973581974,0.6422466422466423,0.5897435897435898,78.0
59,60.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.6067994505494505,0.5615384615384615,0.7067595459236327,78.0,0.5368789330327792,0.518655489809336,0.5769230769230769,78.0
60,61.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.6217316748566748,0.6113852339181286,0.6984280554326994,78.0,0.5955563955563955,0.6466111860848702,0.6025641025641025,78.0
61,62.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6153846153846154,0.678841642228739,0.6671401515151515,0.7201109391124871,78.0,0.5828979622528009,0.6042152292152292,0.6153846153846154,78.0
62,63.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6025641025641025,0.6584171037296037,0.7236607142857143,0.6903646985109833,78.0,0.5823531169685017,0.7108058608058608,0.6025641025641025,78.0
63,64.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 3, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.47435897435897434,0.6377432712215321,0.7316239316239315,0.6425111799105607,78.0,0.42644396666135803,0.5777449046679816,0.47435897435897434,78.0
64,65.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.5208975722133616,0.5126183514341408,0.6270635739675987,78.0,0.5447940947940948,0.6178266178266179,0.5641025641025641,78.0
65,66.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5641025641025641,0.5757867132867133,0.5515873015873015,0.7115196078431373,78.0,0.5130446476600323,0.5776353276353277,0.5641025641025641,78.0
66,67.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.15, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.5790511689892495,0.5647845102953462,0.6701286087190295,78.0,0.5818745956397777,0.6338624338624338,0.5897435897435898,78.0
67,68.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.15, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5769230769230769,0.6270400074835558,0.5990021008403361,0.7163570691434469,78.0,0.5539737075717225,0.555268261150614,0.5769230769230769,78.0
68,69.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.2, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.6225881343528403,0.6235294117647058,0.6760291732792189,78.0,0.6400988900988901,0.6904558404558403,0.6410256410256411,78.0
69,70.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.2, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.6540865384615384,0.6783333333333332,0.6983423632610939,78.0,0.6137456560533483,0.624017094017094,0.6410256410256411,78.0
70,71.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.25, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.6410256410256411,0.6422021749876421,0.6925600885515496,0.6606100025149378,78.0,0.6338226316167493,0.7374982768127928,0.6410256410256411,78.0
71,72.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 4, 'threshold': 0.25, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5128205128205128,0.6392045454545454,0.7591145833333333,0.6115067079463363,78.0,0.48350367581136805,0.6151175213675214,0.5128205128205128,78.0
72,73.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 5, 'threshold': 0.1, 'vector_params': {'tf_type': 'linear', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.4822272918764148,0.5067982456140351,0.5976984946025193,78.0,0.5616214270060425,0.780662393162393,0.5897435897435898,78.0
73,74.0,"{'filter_meta': None, 'gram': 2, 'max_doc_depth': 5, 'threshold': 0.1, 'vector_params': {'tf_type': 'bm25', 'apply_idf': True, 'idf_type': 'smooth', 'apply_dl': True, 'dl_type': 'linear'}}",0.5897435897435898,0.5879888493859082,0.6032738095238095,0.7204481792717087,78.0,0.554390631992442,0.6721001221001222,0.5897435897435898,78.0
